epoch,lr,loss,iou,val_loss,val_iou,val_dice
73,0.0001,0.5201396998905,0.6947626036636917,0.6055500933102199,0.6085533609309479,0.7556595176568879
74,0.0001,0.5245389569373358,0.6787354019535519,0.6224577824274699,0.5671408553976836,0.7205269635332454
75,0.0001,0.5164724673543658,0.6958075861705478,0.5985148832911537,0.5889199930237646,0.7374775130417136
76,0.0001,0.5066308407556444,0.7012143287030482,0.6503632295699346,0.5233081997549671,0.6825005171394122
77,0.0001,0.5104613843418303,0.6860259248956868,0.6259741527693612,0.5556624790177399,0.7125380675211468
78,0.0001,0.5075072617757888,0.6965145387059013,0.5866795920190357,0.5934037821713031,0.7432249868938214
79,0.0001,0.4881680749711536,0.7214943557564807,0.6009047031402588,0.5794502474862678,0.7284920310856317
80,0.0001,0.4908644840830848,0.701749300780047,0.6021667945952642,0.5628958184346649,0.7138137654645715
81,0.0001,0.47609574170339675,0.727562983306579,0.6177164514859518,0.5612877390330935,0.7164542293842944
82,0.0001,0.46954603989919025,0.7392447311525799,0.5931406957762582,0.5816005205050047,0.7306910259826465
83,0.0001,0.49852233557474046,0.6766459601204524,0.5991347914650327,0.5566468553947704,0.7121182958620276
84,0.0001,0.4555385084379287,0.7449575453006456,0.5859203139940897,0.5926492790498146,0.7388206783885735
85,0.0001,0.46200087950343177,0.7309232336768678,0.5634507565271287,0.5963738590326413,0.7444398006321802
86,0.0001,0.465871600877671,0.7143517696455879,0.5909639313107445,0.5632922572857311,0.71393813181375
87,0.0001,0.46971920132637024,0.7069336546402679,0.6500312629200163,0.5025301147737776,0.6635931748766256
88,0.0001,0.45928782366570975,0.7330255485715901,0.5899396411010197,0.5661451681169909,0.7193164811920316
89,0.0001,0.4500452535493033,0.7292225795193591,0.5898816613923936,0.5700428129617701,0.7227312756827826
90,0.0001,0.4452636454786573,0.7332449167637616,0.5956485924266633,0.562223359444905,0.7155033519390096
91,0.0001,0.4433232375553676,0.7396560575655179,0.5938796315874372,0.5774773392282379,0.7275435129395461
92,0.0001,0.4353959560394287,0.7450203884266722,0.5953433116277059,0.5617114398083289,0.7146608034679153
93,0.0001,0.4297928810119629,0.7465169983781732,0.5967369760785785,0.557025627987757,0.7114963085606929
94,0.0001,0.4291827735446748,0.7349763319017845,0.6748332097416833,0.48110165535848737,0.648292729490557
95,0.0001,0.4225577868166424,0.7501402812734177,0.5393139776729402,0.6204908221958085,0.7638830538890192
96,0.0001,0.4233927968002501,0.7476255092107981,0.5696605089164916,0.5838814127855689,0.7325571723966819
97,0.0001,0.3996174307096572,0.7815899194787794,0.5572941814150129,0.6032102319442822,0.7501035385000269
98,0.0001,0.4179683838571821,0.7514800980205334,0.525139548948833,0.6263748580603267,0.7669741056001613
99,0.0001,0.4075798534211658,0.7610533006139154,0.5735391946065993,0.5577227501449481,0.7124008515101083
100,0.0001,0.4154377707413265,0.744990997269124,0.5810157259305319,0.5517977612295754,0.7067871400191493
101,0.0001,0.41067408380054293,0.7532101352015751,0.5284145531200227,0.603572332056571,0.7468777717980117
102,0.0001,0.4096917836439042,0.7413483922124555,0.531289496592113,0.5971171628760106,0.7437263862177718
103,0.0001,0.4068059225877126,0.7476380035124031,0.5816412000429063,0.5535336791067568,0.7095351916936039
104,0.0001,0.40754499321892146,0.7325435813616694,0.577934090580259,0.5651012266773908,0.714544770434147
105,0.0001,0.39418160631543114,0.7664480176965979,0.5354500412940979,0.5968012206242628,0.7445902875143076
106,0.0001,0.3838623705364409,0.7662287834643791,0.5374706217220852,0.5963444762625221,0.7414163822179135
107,0.0001,0.3939838835171291,0.7559346969641515,0.5380012009825025,0.5830564276184722,0.7316737723850159
108,0.0001,0.40034296824818566,0.737040004962101,0.5670427708398729,0.569490880998981,0.7223305731252166
109,0.0001,0.40448995573180063,0.7236733612498047,0.5169231196244558,0.6218428353324027,0.7637892244053662
110,0.0001,0.39093967704545884,0.7442290138959073,0.6632360007081713,0.47458928880647316,0.6398248021985291
111,0.0001,0.42549507532800945,0.7043463962055844,0.5959249522004809,0.5331925657905018,0.6937053908212827
112,0.0001,0.4124707764103299,0.7064292838116658,0.5828080262456622,0.5486481506790928,0.6998893885443475
113,0.0001,0.383051145644415,0.7498546746364336,0.5121142679736728,0.6025416569021778,0.7469671330414731
114,0.0001,0.3663523935136341,0.769741772691936,0.5130368967851003,0.6059584672913502,0.7492937376799891
115,0.0001,0.350373007002331,0.7900921104529877,0.513517229329972,0.6031310178858323,0.7471144196534004
116,0.0001,0.367147459870293,0.7625061385581294,0.5355090413774762,0.5729607080807663,0.7235638557396763
117,0.0001,0.3748859188386372,0.7521229730489685,0.555879587218875,0.5384904112245364,0.6940333943002134
118,0.0001,0.37547030335380915,0.7574656078311108,0.5098726465588524,0.5971593917895006,0.7424154268580432
119,0.0001,0.3556092353094192,0.7707617155209693,0.5487108528614044,0.5627932944932769,0.7125950055695984
120,0.0001,0.3485448473975772,0.7845663846766948,0.5292762432779584,0.5736651474551675,0.7213516533845482
121,0.0001,0.3532218947297051,0.7823158830057072,0.4987188180287679,0.6028646549660945,0.748187259894529
122,0.0001,0.36759388588723685,0.7531241432113466,0.5558539458683559,0.5478707463221787,0.7014554072796446
123,0.0001,0.37119441231091815,0.7364609557110413,0.4945573891912188,0.6177456111640006,0.7593350358136229
124,0.0001,0.3527206615323112,0.7663827844561145,0.5018936040855589,0.6089908740191275,0.7525079588341362
125,0.0001,0.34532742557071505,0.7662150881214597,0.4613226907593863,0.640934076608013,0.7778875024512899
126,0.0001,0.3258296861535027,0.7977278674589078,0.4909111417475201,0.6127286613771423,0.7571978225864638
127,0.0001,0.33247082574026926,0.7863959047473851,0.4917210496607281,0.6046135093990894,0.7481671778020006
128,0.0001,0.33185128512836637,0.7809116153937461,0.48955710728963214,0.611042345156203,0.7525069197917167
129,0.0001,0.3464583931934266,0.7582653929106972,0.5223992126328605,0.5837668061528848,0.7323151233542389
130,0.0001,0.3250790763468969,0.7948889913622287,0.5033524618262336,0.5876520062990095,0.7347626095475741
131,0.0001,0.32225569231169565,0.7852294630504053,0.479735499336606,0.620952410972482,0.7613681815306721
132,0.0001,0.3052003788096564,0.8088073870684601,0.5101794543720427,0.5807141353467197,0.7324986084223463
133,0.0001,0.3208747619674319,0.7855801503719929,0.5289777602468219,0.5731738739161396,0.727147095188533
134,0.0001,0.318220317363739,0.7870043034698968,0.4826871383757818,0.604381872549494,0.7481234353040528
135,0.0001,0.31073637235732304,0.7918662633043855,0.508460500410625,0.5845540601465712,0.7351698315710588
136,0.0001,0.2991456992569424,0.8101936075446322,0.5104995100271135,0.5789496350135743,0.7252255797828393
137,0.0001,0.31192335912159513,0.7874788864528804,0.6002609403360457,0.5203074163456816,0.6786795928863087
138,0.0001,0.3159682232709158,0.7842776909921251,0.4930101604688735,0.5836485530687823,0.7322604047123605
139,0.0001,0.3160445328269686,0.7827479797099809,0.49604216927573797,0.587845457513577,0.7364538234934909
140,0.0001,0.3263766375325975,0.7671947514471059,0.4985278944174449,0.5896226022667451,0.7381375954946029
141,0.0001,0.3225536403201875,0.7688323799598235,0.5843454798062643,0.508446049782661,0.6674306238495158
142,0.0001,0.3105755235467638,0.7872310584377147,0.5431946005140033,0.54956120457156,0.702293684311895
143,0.0001,0.2913445731004079,0.7994515695231702,0.46122042763800847,0.6299529526819453,0.769892448875199
144,0.0001,0.30326048887911294,0.7889550875845182,0.47737017841566176,0.6074860803554952,0.7514567557903779
145,0.0001,0.2989056564512707,0.7950585128462784,0.49172934889793396,0.5818982431925696,0.7291509382916894
146,0.0001,0.29650913391794476,0.7928098846985695,0.4752056925069718,0.6084881517539424,0.7502017794124844
147,0.0001,0.28975326674325125,0.7992560337936464,0.4756880019392286,0.6040626152675933,0.7475967382586405
148,0.0001,0.295080881743204,0.7973748767762365,0.5107456090904418,0.5705167839473448,0.720819791463687
149,0.0001,0.3032479868048713,0.7735220358016208,0.49182356113479253,0.5898215306190547,0.7353583457109649
150,0.0001,0.291384437254497,0.8006706694472903,0.47524267576989676,0.6114663607043853,0.7534356879697901
151,0.0001,0.28491233431157614,0.8033731794403842,0.44521294108458925,0.6239549758947593,0.7629615820676037
152,0.0001,0.28873450415475027,0.7923178032911897,0.47576584560530527,0.614118066067544,0.7571209571485701
153,0.0001,0.26564384358269827,0.8227268024144265,0.4462053506147294,0.6303766731436411,0.7690334081067317
154,0.0001,0.26920904432024273,0.8150255429964194,0.46362386431012836,0.610531807068555,0.7531850578853819
155,0.0001,0.25927980882780893,0.8275181138034701,0.4465253338927314,0.6182482430839924,0.7594684531442037
156,0.0001,0.2660451808146068,0.813267998273183,0.49310896084422157,0.5907674329436844,0.737700847321197
157,0.0001,0.27141700755982173,0.8134437123592377,0.44869001564525424,0.6228919049859374,0.7640081025943459
158,0.0001,0.28085337082544964,0.7993926418154612,0.48456253324236187,0.5959145780735439,0.7411514454599027
159,0.0001,0.2691503692240942,0.812808244467526,0.45945641256514047,0.6297612780851407,0.7706476660899002
160,0.0001,0.2748910373165494,0.8002007116824663,0.5011435250441233,0.5695258782032661,0.7190869421630454
161,0.0001,0.28665645065761747,0.7857120635693204,0.49730299484162105,0.5797552688914633,0.7286850514143891
162,0.0001,0.26760527349653696,0.8007413170242947,0.4636063895055226,0.6067475588135122,0.7535414075787646
163,0.0001,0.28171714430763606,0.7870660701968151,0.5346116310074216,0.552698328650666,0.7059169477093012
164,0.0001,0.2539310370172773,0.8201779869067843,0.49847752281597685,0.566643561497951,0.7197146856453533
165,0.0001,0.2578439031328474,0.8138641645411834,0.463241689261936,0.5978522087175515,0.7432148991561596
166,0.0001,0.24978025683334895,0.8274768347415059,0.4514188383306776,0.6213226907018454,0.7628851295522019
167,0.0001,0.2563194916361854,0.8120688540898848,0.47646571482930866,0.5973283479669158,0.744269499416561
168,0.0001,0.2569072750352678,0.8095566451872138,0.47808113055569784,0.6001669878771629,0.7460788540710874
169,0.0001,0.23681160807609558,0.8336720097821965,0.45419943190756296,0.6115669520149203,0.7542468933218254
170,0.0001,0.24797283751623972,0.8247446354222014,0.46230624687104,0.6094551969752038,0.7512735803563007
171,0.0001,0.2518236771935508,0.8179263426673812,0.4934248768147968,0.5771603236049729,0.7233558850915702
172,0.0001,0.25357085182553246,0.8148319308667612,0.45291934268815176,0.6303803489196861,0.7699342746682953
173,0.0001,0.242489469902856,0.8279906911927432,0.4445981198833102,0.6211325933658232,0.7608084665019325
174,0.0001,0.24952731884661175,0.8177763651437819,0.4680357426404953,0.5982122310123331,0.743684594348652
175,0.0001,0.2356481807572501,0.8300114000812941,0.457097841160638,0.5985424806606575,0.7442486115214864
176,0.0001,0.22873147612526304,0.8406292921068697,0.44389429404622033,0.6136815979184858,0.7532557365045666
